timestamp,open,high,low,close,volume,exchange,source
2024-09-25T00:00:00.000Z,0.04129,0.04131,0.04052,0.04085,17545.5141,"binance","binance"
2024-09-26T00:00:00.000Z,0.04086,0.04126,0.04032,0.04039,22775.9846,"binance","binance"
2024-09-27T00:00:00.000Z,0.04039,0.04119,0.0403,0.04097,23688.7644,"binance","binance"
2024-09-28T00:00:00.000Z,0.04097,0.04102,0.04048,0.04062,10200.324,"binance","binance"
2024-09-29T00:00:00.000Z,0.04062,0.04071,0.04025,0.04051,10208.237,"binance","binance"
2024-09-30T00:00:00.000Z,0.04051,0.04126,0.0403,0.04109,25212.4599,"binance","binance"
2024-10-01T00:00:00.000Z,0.04108,0.0415,0.03971,0.04025,36836.4896,"binance","binance"
2024-10-02T00:00:00.000Z,0.04026,0.04047,0.03891,0.03899,22577.0427,"binance","binance"
2024-10-03T00:00:00.000Z,0.03899,0.03913,0.03841,0.03867,23371.6602,"binance","binance"
2024-10-04T00:00:00.000Z,0.03867,0.03936,0.03859,0.03889,17071.458,"binance","binance"
2024-10-05T00:00:00.000Z,0.03889,0.03904,0.03869,0.0389,9164.4718,"binance","binance"
2024-10-06T00:00:00.000Z,0.03891,0.03917,0.03874,0.03884,9186.8313,"binance","binance"
2024-10-07T00:00:00.000Z,0.03884,0.03943,0.03851,0.03893,27888.6411,"binance","binance"
2024-10-08T00:00:00.000Z,0.03893,0.03941,0.03874,0.03927,15956.6963,"binance","binance"
2024-10-09T00:00:00.000Z,0.03927,0.03969,0.03894,0.0391,20999.9579,"binance","binance"
2024-10-10T00:00:00.000Z,0.0391,0.03987,0.03906,0.03955,25811.8884,"binance","binance"
2024-10-11T00:00:00.000Z,0.03955,0.03985,0.03881,0.03901,20875.3631,"binance","binance"
2024-10-12T00:00:00.000Z,0.03901,0.03933,0.03884,0.03919,14887.7371,"binance","binance"
2024-10-13T00:00:00.000Z,0.03918,0.03936,0.03909,0.03926,10669.6829,"binance","binance"
2024-10-14T00:00:00.000Z,0.03927,0.04006,0.03903,0.0398,35936.3622,"binance","binance"
2024-10-15T00:00:00.000Z,0.0398,0.04005,0.03853,0.03888,31413.4605,"binance","binance"
2024-10-16T00:00:00.000Z,0.03887,0.03906,0.0384,0.03862,23824.7034,"binance","binance"
2024-10-17T00:00:00.000Z,0.03862,0.03919,0.03861,0.03864,16931.3408,"binance","binance"
2024-10-18T00:00:00.000Z,0.03864,0.039,0.03844,0.03861,23896.0474,"binance","binance"
2024-10-19T00:00:00.000Z,0.0386,0.03885,0.03856,0.03873,9652.4528,"binance","binance"
2024-10-20T00:00:00.000Z,0.03873,0.03985,0.03867,0.03979,25893.6935,"binance","binance"
2024-10-21T00:00:00.000Z,0.0398,0.03987,0.03945,0.03958,18260.2037,"binance","binance"
2024-10-22T00:00:00.000Z,0.03958,0.0397,0.03888,0.03889,19393.3606,"binance","binance"
2024-10-23T00:00:00.000Z,0.03889,0.03907,0.0375,0.03786,29597.1768,"binance","binance"
2024-10-24T00:00:00.000Z,0.03786,0.03799,0.0371,0.03719,22562.844,"binance","binance"
2024-10-25T00:00:00.000Z,0.03718,0.03751,0.03623,0.0366,35191.1443,"binance","binance"
2024-10-26T00:00:00.000Z,0.03659,0.03722,0.03648,0.037,17391.0693,"binance","binance"
2024-10-27T00:00:00.000Z,0.037,0.03702,0.03668,0.03687,12028.0174,"binance","binance"
2024-10-28T00:00:00.000Z,0.03687,0.03708,0.0359,0.0367,26727.9991,"binance","binance"
2024-10-29T00:00:00.000Z,0.0367,0.03708,0.03608,0.03628,30402.4113,"binance","binance"
2024-10-30T00:00:00.000Z,0.03627,0.03779,0.0361,0.03675,40510.4177,"binance","binance"
2024-10-31T00:00:00.000Z,0.03675,0.03692,0.03567,0.03583,35197.5203,"binance","binance"
2024-11-01T00:00:00.000Z,0.03583,0.0364,0.03581,0.03614,23378.9872,"binance","binance"
2024-11-02T00:00:00.000Z,0.03614,0.03618,0.03557,0.03595,11407.629,"binance","binance"
2024-11-03T00:00:00.000Z,0.03596,0.03605,0.03556,0.03573,18481.947,"binance","binance"
2024-11-04T00:00:00.000Z,0.03574,0.03599,0.03524,0.03535,25526.2268,"binance","binance"
2024-11-05T00:00:00.000Z,0.03535,0.03555,0.03482,0.03492,29843.9446,"binance","binance"
2024-11-06T00:00:00.000Z,0.03492,0.03621,0.03465,0.03601,90714.345,"binance","binance"
2024-11-07T00:00:00.000Z,0.03601,0.03827,0.03591,0.03817,82580.4113,"binance","binance"
2024-11-08T00:00:00.000Z,0.03817,0.03884,0.0381,0.03871,46262.7083,"binance","binance"
2024-11-09T00:00:00.000Z,0.03872,0.04114,0.03866,0.04078,59251.2733,"binance","binance"
2024-11-10T00:00:00.000Z,0.04077,0.04091,0.03907,0.03962,92974.7931,"binance","binance"
2024-11-11T00:00:00.000Z,0.03961,0.03974,0.03751,0.03803,86342.6986,"binance","binance"
2024-11-12T00:00:00.000Z,0.03803,0.03863,0.03659,0.03688,97529.3238,"binance","binance"
2024-11-13T00:00:00.000Z,0.03689,0.03725,0.03497,0.03527,79301.2156,"binance","binance"
2024-11-14T00:00:00.000Z,0.03526,0.03598,0.03462,0.03504,52821.6168,"binance","binance"
2024-11-15T00:00:00.000Z,0.03503,0.03506,0.03358,0.03394,43704.2414,"binance","binance"
2024-11-16T00:00:00.000Z,0.03393,0.03531,0.03379,0.03459,47945.7822,"binance","binance"
2024-11-17T00:00:00.000Z,0.03459,0.03482,0.03394,0.03423,31690.3787,"binance","binance"
2024-11-18T00:00:00.000Z,0.03423,0.03562,0.03379,0.03546,41927.0693,"binance","binance"
2024-11-19T00:00:00.000Z,0.03547,0.03563,0.03328,0.03367,75082.9882,"binance","binance"
2024-11-20T00:00:00.000Z,0.03366,0.03387,0.03234,0.03255,42134.7681,"binance","binance"
2024-11-21T00:00:00.000Z,0.03256,0.03464,0.03187,0.03414,137459.2672,"binance","binance"
2024-11-22T00:00:00.000Z,0.03414,0.03465,0.03292,0.03364,68193.377,"binance","binance"
2024-11-23T00:00:00.000Z,0.03365,0.03546,0.0336,0.03476,83530.6108,"binance","binance"
2024-11-24T00:00:00.000Z,0.03476,0.03504,0.034,0.03432,30892.0939,"binance","binance"
2024-11-25T00:00:00.000Z,0.03432,0.03692,0.03403,0.03671,101846.2022,"binance","binance"
2024-11-26T00:00:00.000Z,0.03671,0.03673,0.03524,0.03616,49777.0519,"binance","binance"
2024-11-27T00:00:00.000Z,0.03616,0.0384,0.0359,0.03811,80368.6414,"binance","binance"
2024-11-28T00:00:00.000Z,0.03812,0.03817,0.03715,0.03742,43390.0808,"binance","binance"
2024-11-29T00:00:00.000Z,0.03741,0.0375,0.03661,0.03686,29565.4277,"binance","binance"
2024-11-30T00:00:00.000Z,0.03686,0.03871,0.03685,0.03841,45027.4974,"binance","binance"
2024-12-01T00:00:00.000Z,0.03842,0.03871,0.03772,0.03814,41926.4768,"binance","binance"
2024-12-02T00:00:00.000Z,0.03814,0.0386,0.0375,0.03802,59240.5149,"binance","binance"
2024-12-03T00:00:00.000Z,0.03802,0.03817,0.0372,0.0377,58876.6272,"binance","binance"
2024-12-04T00:00:00.000Z,0.0377,0.04013,0.0377,0.03893,105290.8122,"binance","binance"
2024-12-05T00:00:00.000Z,0.03893,0.04032,0.03701,0.03904,125494.923,"binance","binance"
2024-12-06T00:00:00.000Z,0.03905,0.04076,0.03902,0.04009,84462.7765,"binance","binance"
2024-12-07T00:00:00.000Z,0.04009,0.04034,0.03979,0.04003,21187.2676,"binance","binance"
2024-12-08T00:00:00.000Z,0.04003,0.04012,0.03954,0.0396,20415.9536,"binance","binance"
2024-12-09T00:00:00.000Z,0.0396,0.0399,0.03702,0.03815,72973.1302,"binance","binance"
2024-12-10T00:00:00.000Z,0.03816,0.03859,0.03699,0.03756,60905.286,"binance","binance"
2024-12-11T00:00:00.000Z,0.03756,0.03799,0.037,0.0379,28987.2422,"binance","binance"
2024-12-12T00:00:00.000Z,0.03789,0.03936,0.03778,0.03881,45493.1301,"binance","binance"
2024-12-13T00:00:00.000Z,0.03882,0.03954,0.03841,0.03852,31997.333,"binance","binance"
2024-12-14T00:00:00.000Z,0.03853,0.03872,0.03797,0.03817,20488.9074,"binance","binance"
2024-12-15T00:00:00.000Z,0.03817,0.0382,0.03746,0.0379,24542.5901,"binance","binance"
2024-12-16T00:00:00.000Z,0.03791,0.03832,0.03695,0.03759,45274.0023,"binance","binance"
2024-12-17T00:00:00.000Z,0.03759,0.03782,0.03641,0.03668,32227.0342,"binance","binance"
2024-12-18T00:00:00.000Z,0.03667,0.0373,0.03607,0.0362,41240.2558,"binance","binance"
2024-12-19T00:00:00.000Z,0.03619,0.03727,0.03473,0.03506,67093.974,"binance","binance"
2024-12-20T00:00:00.000Z,0.03505,0.03594,0.03337,0.03549,82283.503,"binance","binance"
2024-12-21T00:00:00.000Z,0.03549,0.03592,0.03407,0.03432,30856.699,"binance","binance"
2024-12-22T00:00:00.000Z,0.03432,0.03501,0.03412,0.03448,21270.5156,"binance","binance"
2024-12-23T00:00:00.000Z,0.03448,0.03672,0.03429,0.03608,33213.8392,"binance","binance"
2024-12-24T00:00:00.000Z,0.03607,0.03631,0.03523,0.0354,29779.6111,"binance","binance"
2024-12-25T00:00:00.000Z,0.03541,0.03578,0.03494,0.03517,14007.6601,"binance","binance"
2024-12-26T00:00:00.000Z,0.03517,0.0354,0.03462,0.03482,15529.9816,"binance","binance"
2024-12-27T00:00:00.000Z,0.03482,0.03557,0.03477,0.03535,19696.6852,"binance","binance"
2024-12-28T00:00:00.000Z,0.03535,0.03584,0.03525,0.03572,8443.3777,"binance","binance"
2024-12-29T00:00:00.000Z,0.03573,0.03595,0.03553,0.0358,12370.6144,"binance","binance"
2024-12-30T00:00:00.000Z,0.0358,0.03659,0.03579,0.03623,25253.9724,"binance","binance"
2024-12-31T00:00:00.000Z,0.03623,0.03628,0.03558,0.03567,18075.99,"binance","binance"
2025-01-01T00:00:00.000Z,0.03567,0.03579,0.03538,0.03553,9776.0291,"binance","binance"
2025-01-02T00:00:00.000Z,0.03553,0.03604,0.0354,0.03562,17944.9357,"binance","binance"
2025-01-03T00:00:00.000Z,0.03563,0.03681,0.03558,0.03676,22298.8303,"binance","binance"
2025-01-04T00:00:00.000Z,0.03676,0.03731,0.03656,0.03723,14863.5287,"binance","binance"
2025-01-05T00:00:00.000Z,0.03723,0.03735,0.0369,0.03696,9029.367,"binance","binance"
2025-01-06T00:00:00.000Z,0.03697,0.03719,0.03593,0.03606,18742.3137,"binance","binance"
2025-01-07T00:00:00.000Z,0.03607,0.03628,0.03481,0.03488,35860.8278,"binance","binance"
2025-01-08T00:00:00.000Z,0.03488,0.03537,0.03456,0.03499,26328.9714,"binance","binance"
2025-01-09T00:00:00.000Z,0.035,0.03563,0.03452,0.03479,24224.5524,"binance","binance"
2025-01-10T00:00:00.000Z,0.03479,0.03492,0.03441,0.03449,15275.3588,"binance","binance"
2025-01-11T00:00:00.000Z,0.03449,0.03499,0.03423,0.03471,8491.2045,"binance","binance"
2025-01-12T00:00:00.000Z,0.0347,0.03478,0.03436,0.03456,5646.8198,"binance","binance"
2025-01-13T00:00:00.000Z,0.03456,0.03483,0.03257,0.03318,45251.7455,"binance","binance"
2025-01-14T00:00:00.000Z,0.03319,0.03363,0.03304,0.03341,22623.17,"binance","binance"
2025-01-15T00:00:00.000Z,0.0334,0.03458,0.033,0.03433,27934.9163,"binance","binance"
2025-01-16T00:00:00.000Z,0.03434,0.03436,0.03289,0.03309,23490.9771,"binance","binance"
2025-01-17T00:00:00.000Z,0.03309,0.03368,0.03242,0.03337,27956.6568,"binance","binance"
2025-01-18T00:00:00.000Z,0.03338,0.03343,0.031291,0.03165,44836.3081,"binance","binance"
2025-01-19T00:00:00.000Z,0.03165,0.03284,0.02996,0.03173,113740.1985,"binance","binance"
2025-01-20T00:00:00.000Z,0.03173,0.03255,0.03083,0.03211,83796.8457,"binance","binance"
2025-01-21T00:00:00.000Z,0.03212,0.03214,0.03103,0.03135,33786.2072,"binance","binance"
2025-01-22T00:00:00.000Z,0.03134,0.03175,0.03106,0.03128,17337.5081,"binance","binance"
2025-01-23T00:00:00.000Z,0.03127,0.03216,0.03054,0.03213,42520.2177,"binance","binance"
2025-01-24T00:00:00.000Z,0.03213,0.03248,0.03154,0.03157,29468.6888,"binance","binance"
2025-01-25T00:00:00.000Z,0.03157,0.03197,0.03132,0.03168,11686.977,"binance","binance"
2025-01-26T00:00:00.000Z,0.03169,0.03192,0.03142,0.03151,12514.4587,"binance","binance"
2025-01-27T00:00:00.000Z,0.0315,0.03166,0.03063,0.03117,38616.7438,"binance","binance"
2025-01-28T00:00:00.000Z,0.03118,0.03137,0.03028,0.03037,25550.8249,"binance","binance"
2025-01-29T00:00:00.000Z,0.03037,0.03077,0.03,0.03002,25953.3263,"binance","binance"
2025-01-30T00:00:00.000Z,0.03002,0.03118,0.02993,0.03101,29806.0221,"binance","binance"
2025-01-31T00:00:00.000Z,0.03101,0.03269,0.03091,0.03222,47151.0776,"binance","binance"
2025-02-01T00:00:00.000Z,0.03222,0.03247,0.03093,0.03098,22760.2541,"binance","binance"
2025-02-02T00:00:00.000Z,0.03097,0.0313,0.0286,0.02938,53990.2226,"binance","binance"
2025-02-03T00:00:00.000Z,0.02938,0.02949,0.02337,0.02843,259270.6211,"binance","binance"
2025-02-04T00:00:00.000Z,0.02842,0.02862,0.027,0.02794,71989.8436,"binance","binance"
2025-02-05T00:00:00.000Z,0.02794,0.02892,0.02767,0.02887,55818.643,"binance","binance"
2025-02-06T00:00:00.000Z,0.02886,0.02911,0.02761,0.02783,46437.5659,"binance","binance"
2025-02-07T00:00:00.000Z,0.02782,0.02833,0.02679,0.02717,38130.7692,"binance","binance"
2025-02-08T00:00:00.000Z,0.02717,0.02755,0.02705,0.0273,33784.7444,"binance","binance"
2025-02-09T00:00:00.000Z,0.0273,0.02776,0.02659,0.02724,31776.986,"binance","binance"
2025-02-10T00:00:00.000Z,0.02724,0.02762,0.02679,0.02732,24586.7831,"binance","binance"
2025-02-11T00:00:00.000Z,0.02732,0.02781,0.02685,0.02717,24895.879,"binance","binance"
2025-02-12T00:00:00.000Z,0.02718,0.02855,0.02696,0.02798,35569.0847,"binance","binance"
2025-02-13T00:00:00.000Z,0.02798,0.02819,0.02737,0.0277,20644.9039,"binance","binance"
2025-02-14T00:00:00.000Z,0.0277,0.02833,0.02759,0.02795,14666.7951,"binance","binance"
2025-02-15T00:00:00.000Z,0.02796,0.028,0.02734,0.0276,11972.1306,"binance","binance"
2025-02-16T00:00:00.000Z,0.0276,0.02791,0.0275,0.02768,8225.8383,"binance","binance"
2025-02-17T00:00:00.000Z,0.02769,0.02941,0.02752,0.02865,39046.8014,"binance","binance"
2025-02-18T00:00:00.000Z,0.02865,0.0287,0.02765,0.02793,23894.0625,"binance","binance"
2025-02-19T00:00:00.000Z,0.02793,0.02846,0.02792,0.0281,13185.7632,"binance","binance"
2025-02-20T00:00:00.000Z,0.02811,0.02836,0.02775,0.02785,15651.9855,"binance","binance"
2025-02-21T00:00:00.000Z,0.02785,0.02865,0.02728,0.02769,56253.3767,"binance","binance"
2025-02-22T00:00:00.000Z,0.02769,0.02894,0.02762,0.02863,48149.8272,"binance","binance"
2025-02-23T00:00:00.000Z,0.02863,0.02968,0.02846,0.02929,46508.022,"binance","binance"
2025-02-24T00:00:00.000Z,0.02929,0.02944,0.02678,0.02747,64322.8471,"binance","binance"
2025-02-25T00:00:00.000Z,0.02747,0.02837,0.02605,0.02814,73507.5433,"binance","binance"
2025-02-26T00:00:00.000Z,0.02814,0.0282,0.02697,0.02773,59322.3806,"binance","binance"
2025-02-27T00:00:00.000Z,0.02774,0.02782,0.02678,0.02724,54134.3196,"binance","binance"
2025-02-28T00:00:00.000Z,0.02724,0.02733,0.0262,0.02652,85082.8225,"binance","binance"
2025-03-01T00:00:00.000Z,0.02653,0.02668,0.0254,0.02576,57335.7841,"binance","binance"
2025-03-02T00:00:00.000Z,0.02577,0.02739,0.02528,0.02672,146588.7928,"binance","binance"
2025-03-03T00:00:00.000Z,0.02671,0.02674,0.02449,0.02493,83794.0521,"binance","binance"
2025-03-04T00:00:00.000Z,0.02493,0.0254,0.02428,0.02488,64420.0898,"binance","binance"
2025-03-05T00:00:00.000Z,0.02488,0.02548,0.02438,0.02473,34854.8707,"binance","binance"
2025-03-06T00:00:00.000Z,0.02474,0.0252,0.0244,0.02449,24394.4468,"binance","binance"
2025-03-07T00:00:00.000Z,0.02449,0.02499,0.02435,0.02467,40875.5075,"binance","binance"
2025-03-08T00:00:00.000Z,0.02467,0.02601,0.02462,0.02556,22674.3359,"binance","binance"
2025-03-09T00:00:00.000Z,0.02556,0.02559,0.02424,0.02502,33420.3403,"binance","binance"
2025-03-10T00:00:00.000Z,0.02503,0.02596,0.02336,0.02373,82306.8871,"binance","binance"
2025-03-11T00:00:00.000Z,0.02374,0.02396,0.0229,0.02319,66289.3945,"binance","binance"
2025-03-12T00:00:00.000Z,0.02319,0.02363,0.02262,0.02281,54966.8201,"binance","binance"
2025-03-13T00:00:00.000Z,0.02281,0.02315,0.0224,0.02299,24266.7109,"binance","binance"
2025-03-14T00:00:00.000Z,0.02299,0.02315,0.02261,0.02276,16948.0754,"binance","binance"
2025-03-15T00:00:00.000Z,0.02276,0.02316,0.02259,0.02297,16140.7781,"binance","binance"
2025-03-16T00:00:00.000Z,0.02297,0.02304,0.02252,0.02286,32253.2162,"binance","binance"
2025-03-17T00:00:00.000Z,0.02285,0.02315,0.02272,0.02293,27260.8576,"binance","binance"
2025-03-18T00:00:00.000Z,0.02293,0.0234,0.02283,0.02336,14622.6107,"binance","binance"
2025-03-19T00:00:00.000Z,0.02336,0.02427,0.02321,0.02368,48644.1708,"binance","binance"
2025-03-20T00:00:00.000Z,0.02368,0.0237,0.02312,0.02356,22269.0445,"binance","binance"
2025-03-21T00:00:00.000Z,0.02355,0.02362,0.02315,0.02338,15251.7373,"binance","binance"
2025-03-22T00:00:00.000Z,0.02337,0.02381,0.02337,0.02363,11037.9767,"binance","binance"
2025-03-23T00:00:00.000Z,0.02362,0.02395,0.02323,0.02331,13491.3315,"binance","binance"
2025-03-24T00:00:00.000Z,0.02331,0.02406,0.02313,0.02379,23089.284,"binance","binance"
2025-03-25T00:00:00.000Z,0.02379,0.02395,0.02346,0.02364,15559.8552,"binance","binance"
